seed,scene,problem,method,eligible,solved,seconds,samples,vertices,skipped
2,table_pick,5,qpEnvelope,0,0,0,0,0,1
2,table_pick,6,qpEnvelope,0,0,0,0,0,1
2,table_pick,7,qpEnvelope,0,0,0,0,0,1
2,table_pick,8,qpEnvelope,1,1,0.00015498,39,7,0
2,table_pick,9,qpEnvelope,0,0,0,0,0,1
2,table_pick,10,qpEnvelope,1,1,0.000565084,234,8,0
2,table_pick,11,qpEnvelope,1,1,0.000261084,95,7,0
2,table_pick,12,qpEnvelope,1,1,0.00024987,84,10,0
2,table_pick,13,qpEnvelope,1,1,0.000473036,194,10,0
2,table_pick,14,qpEnvelope,0,0,0,0,0,1
2,table_pick,15,qpEnvelope,1,1,0.000616477,255,8,0
2,table_pick,16,qpEnvelope,1,1,0.000283246,108,6,0
2,table_pick,17,qpEnvelope,0,0,0,0,0,1
2,table_pick,18,qpEnvelope,0,0,0,0,0,1
2,table_pick,19,qpEnvelope,1,1,0.00148003,656,10,0
2,table_pick,20,qpEnvelope,1,1,0.000158854,49,6,0
2,cage,1,qpEnvelope,1,1,0.214587,89233,398,0
2,cage,2,qpEnvelope,1,1,0.115175,48379,244,0
2,cage,3,qpEnvelope,1,1,0.0857721,36115,183,0
2,cage,4,qpEnvelope,1,1,0.0702484,29994,172,0
2,cage,5,qpEnvelope,1,1,0.0526627,21823,131,0
2,cage,6,qpEnvelope,1,1,0.0784391,32873,190,0
2,cage,7,qpEnvelope,1,1,0.134529,54997,271,0
2,cage,8,qpEnvelope,1,1,0.111766,47955,221,0
2,cage,9,qpEnvelope,1,1,0.187484,77085,341,0
2,cage,10,qpEnvelope,1,1,0.238796,99655,437,0
2,cage,11,qpEnvelope,1,1,0.171043,71929,328,0
2,cage,12,qpEnvelope,1,1,0.109768,45955,244,0
2,cage,13,qpEnvelope,1,1,0.0474497,20487,126,0
2,cage,14,qpEnvelope,1,1,0.0720349,30566,157,0
2,cage,15,qpEnvelope,1,1,0.045781,19406,119,0
2,cage,16,qpEnvelope,1,1,0.0831109,34617,166,0
2,cage,17,qpEnvelope,1,1,0.116835,50129,254,0
2,cage,18,qpEnvelope,1,1,0.0345599,14412,90,0
2,cage,19,qpEnvelope,1,1,0.0997745,41522,218,0
2,cage,20,qpEnvelope,1,1,0.0321088,13495,92,0
3,bookshelf_tall,1,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,2,qpAdaptive,1,1,0.00970948,4185,42,0
3,bookshelf_tall,8,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,9,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,10,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,11,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,15,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,17,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,19,qpAdaptive,1,1,0.00202053,953,11,0
3,bookshelf_tall,22,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,23,qpAdaptive,1,1,0.00859316,3887,24,0
3,bookshelf_tall,28,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,29,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,33,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,36,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,40,qpAdaptive,1,1,0.0244302,10011,69,0
3,bookshelf_tall,41,qpAdaptive,1,1,0.00878529,4059,36,0
3,bookshelf_tall,42,qpAdaptive,1,1,0.00694696,3243,26,0
3,bookshelf_tall,46,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,47,qpAdaptive,1,1,0.00427284,1939,18,0
3,bookshelf_thin,2,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,3,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,8,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,9,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,12,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,13,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,14,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,16,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,17,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,18,qpAdaptive,1,1,0.00111989,513,11,0
3,bookshelf_thin,19,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,20,qpAdaptive,1,1,0.00215328,938,13,0
3,bookshelf_thin,21,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,22,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,23,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,25,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,27,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,28,qpAdaptive,1,1,0.00139483,576,11,0
3,bookshelf_thin,29,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,30,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,2,qpAdaptive,1,1,0.00275832,1259,17,0
3,table_under_pick,3,qpAdaptive,1,1,0.00317018,1533,18,0
3,table_under_pick,4,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,7,qpAdaptive,1,1,0.00329561,1474,14,0
3,table_under_pick,8,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,10,qpAdaptive,1,1,0.0221752,9892,57,0
3,table_under_pick,13,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,14,qpAdaptive,1,1,0.0456941,19801,106,0
3,table_under_pick,15,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,16,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,18,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,20,qpAdaptive,1,1,0.00494252,2213,18,0
3,table_under_pick,22,qpAdaptive,1,1,0.00967054,4394,30,0
3,table_under_pick,23,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,24,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,25,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,26,qpAdaptive,1,1,0.00833014,3678,27,0
3,table_under_pick,30,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,31,qpAdaptive,1,1,0.0117886,5327,36,0
3,table_under_pick,32,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,1,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,3,qpAdaptive,1,1,0.00254832,1132,14,0
3,bookshelf_small,5,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,6,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,7,qpAdaptive,1,1,0.00295661,1306,13,0
3,bookshelf_small,8,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,13,qpAdaptive,1,1,0.0128102,5569,38,0
3,bookshelf_small,14,qpAdaptive,1,1,0.000270663,144,8,0
3,bookshelf_small,17,qpAdaptive,1,1,0.00188857,850,10,0
3,bookshelf_small,18,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,20,qpAdaptive,1,1,0.0141507,6252,47,0
3,bookshelf_small,21,qpAdaptive,1,1,0.00140157,620,11,0
3,bookshelf_small,23,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,24,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,25,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,27,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,28,qpAdaptive,1,1,0.00290472,1311,13,0
3,bookshelf_small,29,qpAdaptive,1,1,0.00191993,852,11,0
3,bookshelf_small,31,qpAdaptive,1,1,0.00171613,797,10,0
3,bookshelf_small,34,qpAdaptive,0,0,0,0,0,1
3,box,1,qpAdaptive,1,1,0.00834683,3710,39,0
3,box,2,qpAdaptive,1,1,0.00280584,1278,16,0
3,box,3,qpAdaptive,1,1,0.0110086,5121,33,0
3,box,4,qpAdaptive,1,1,0.000773565,332,9,0
3,box,5,qpAdaptive,1,1,0.000936093,396,9,0
3,box,6,qpAdaptive,1,1,0.000658145,283,8,0
3,box,7,qpAdaptive,1,1,0.00354238,1620,21,0
3,box,8,qpAdaptive,1,1,0.000956698,405,8,0
3,box,9,qpAdaptive,1,1,0.000403873,188,7,0
3,box,10,qpAdaptive,1,1,0.00381976,1727,16,0
3,box,11,qpAdaptive,1,1,0.000741056,324,7,0
3,box,12,qpAdaptive,1,1,0.00730146,3425,26,0
3,box,13,qpAdaptive,1,1,0.0026865,1150,13,0
3,box,14,qpAdaptive,1,1,0.000199859,111,7,0
3,box,15,qpAdaptive,1,1,0.00268822,1298,14,0
3,box,16,qpAdaptive,1,1,0.000461508,221,10,0
3,box,17,qpAdaptive,1,1,0.000554494,248,7,0
3,box,18,qpAdaptive,1,1,0.0100168,4374,32,0
3,box,19,qpAdaptive,1,1,0.00431783,2049,20,0
3,box,20,qpAdaptive,1,1,0.000818415,386,8,0
3,table_pick,1,qpAdaptive,1,1,0.00105759,480,10,0
3,table_pick,2,qpAdaptive,0,0,0,0,0,1
3,table_pick,3,qpAdaptive,1,1,0.00160469,703,12,0
3,table_pick,4,qpAdaptive,0,0,0,0,0,1
3,table_pick,5,qpAdaptive,0,0,0,0,0,1
3,table_pick,6,qpAdaptive,0,0,0,0,0,1
3,table_pick,7,qpAdaptive,0,0,0,0,0,1
3,table_pick,8,qpAdaptive,1,1,0.000210864,106,6,0
3,table_pick,9,qpAdaptive,0,0,0,0,0,1
3,table_pick,10,qpAdaptive,1,1,0.000525708,237,7,0
3,table_pick,11,qpAdaptive,1,1,0.000615514,294,8,0
3,table_pick,12,qpAdaptive,1,1,0.000353498,153,9,0
3,table_pick,13,qpAdaptive,1,1,0.00189171,861,11,0
3,table_pick,14,qpAdaptive,0,0,0,0,0,1
3,table_pick,15,qpAdaptive,1,1,0.000436399,201,8,0
3,table_pick,16,qpAdaptive,1,1,0.000231638,106,6,0
3,table_pick,17,qpAdaptive,0,0,0,0,0,1
3,table_pick,18,qpAdaptive,0,0,0,0,0,1
3,table_pick,19,qpAdaptive,1,1,0.00123301,593,10,0
3,table_pick,20,qpAdaptive,1,1,0.000145754,72,6,0
3,cage,1,qpAdaptive,1,1,0.0245686,10337,70,0
3,cage,2,qpAdaptive,1,1,0.0675615,29080,158,0
3,cage,3,qpAdaptive,1,1,0.12858,54683,248,0
3,cage,4,qpAdaptive,1,1,0.0528357,22360,130,0
3,cage,5,qpAdaptive,1,1,0.0591151,25187,148,0
3,cage,6,qpAdaptive,1,1,0.109812,46406,229,0
3,cage,7,qpAdaptive,1,1,0.176486,75261,334,0
3,cage,8,qpAdaptive,1,1,0.186852,78258,339,0
3,cage,9,qpAdaptive,1,1,0.132064,56731,286,0
3,cage,10,qpAdaptive,1,1,0.123187,52915,261,0
3,cage,11,qpAdaptive,1,1,0.169867,71769,335,0
3,cage,12,qpAdaptive,1,1,0.0849973,36301,207,0
3,cage,13,qpAdaptive,1,1,0.106573,44837,243,0
3,cage,14,qpAdaptive,1,1,0.047428,20860,114,0
3,cage,15,qpAdaptive,1,1,0.0558656,24598,146,0
3,cage,16,qpAdaptive,1,1,0.110962,46311,216,0
3,cage,17,qpAdaptive,1,1,0.192603,81286,343,0
3,cage,18,qpAdaptive,1,1,0.142563,60833,296,0
3,cage,19,qpAdaptive,1,1,0.143722,61947,286,0
3,cage,20,qpAdaptive,1,1,0.204843,88989,386,0
3,bookshelf_tall,1,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,2,qpEnvelope,1,1,0.00941374,3897,42,0
3,bookshelf_tall,8,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,9,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,10,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,11,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,15,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,17,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,19,qpEnvelope,1,1,0.00187146,790,11,0
3,bookshelf_tall,22,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,23,qpEnvelope,1,1,0.00858537,3791,24,0
3,bookshelf_tall,28,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,29,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,33,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,36,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,40,qpEnvelope,1,1,0.0242218,9634,70,0
3,bookshelf_tall,41,qpEnvelope,1,1,0.00871766,3963,32,0
3,bookshelf_tall,42,qpEnvelope,1,1,0.0066192,3001,26,0
3,bookshelf_tall,46,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,47,qpEnvelope,1,1,0.00420976,1853,18,0
3,bookshelf_thin,2,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,3,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,8,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,9,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,12,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,13,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,14,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,16,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,17,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,18,qpEnvelope,1,1,0.0011254,470,11,0
3,bookshelf_thin,19,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,20,qpEnvelope,1,1,0.00212261,883,13,0
3,bookshelf_thin,21,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,22,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,23,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,25,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,27,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,28,qpEnvelope,1,1,0.00142876,547,11,0
3,bookshelf_thin,29,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,30,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,2,qpEnvelope,1,1,0.00267636,1126,17,0
3,table_under_pick,3,qpEnvelope,1,1,0.00306114,1363,18,0
3,table_under_pick,4,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,7,qpEnvelope,1,1,0.00314369,1376,14,0
3,table_under_pick,8,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,10,qpEnvelope,1,1,0.0163239,7310,45,0
3,table_under_pick,13,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,14,qpEnvelope,1,1,0.0457487,19462,106,0
3,table_under_pick,15,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,16,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,18,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,20,qpEnvelope,1,1,0.00487673,2142,18,0
3,table_under_pick,22,qpEnvelope,1,1,0.00959892,4263,30,0
3,table_under_pick,23,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,24,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,25,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,26,qpEnvelope,1,1,0.0083675,3614,27,0
3,table_under_pick,30,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,31,qpEnvelope,1,1,0.0116009,5184,36,0
3,table_under_pick,32,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,1,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,3,qpEnvelope,1,1,0.00249507,1076,14,0
3,bookshelf_small,5,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,6,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,7,qpEnvelope,1,1,0.00279759,1200,13,0
3,bookshelf_small,8,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,13,qpEnvelope,1,1,0.0129026,5462,38,0
3,bookshelf_small,14,qpEnvelope,1,1,0.000243781,73,8,0
3,bookshelf_small,17,qpEnvelope,1,1,0.00188368,802,10,0
3,bookshelf_small,18,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,20,qpEnvelope,1,1,0.0139894,5989,47,0
3,bookshelf_small,21,qpEnvelope,1,1,0.00135344,559,11,0
3,bookshelf_small,23,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,24,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,25,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,27,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,28,qpEnvelope,1,1,0.00295993,1258,13,0
3,bookshelf_small,29,qpEnvelope,1,1,0.00185334,789,11,0
3,bookshelf_small,31,qpEnvelope,1,1,0.00164175,747,10,0
3,bookshelf_small,34,qpEnvelope,0,0,0,0,0,1
3,box,1,qpEnvelope,1,1,0.00843593,3633,39,0
3,box,2,qpEnvelope,1,1,0.00280405,1189,16,0
3,box,3,qpEnvelope,1,1,0.0109619,5003,33,0
3,box,4,qpEnvelope,1,1,0.000744279,297,9,0
3,box,5,qpEnvelope,1,1,0.000956224,362,9,0
3,box,6,qpEnvelope,1,1,0.000670863,254,8,0
3,box,7,qpEnvelope,1,1,0.00342616,1472,21,0
3,box,8,qpEnvelope,1,1,0.000955238,373,8,0
3,box,9,qpEnvelope,1,1,0.000426357,161,7,0
3,box,10,qpEnvelope,1,1,0.00376299,1657,16,0
3,box,11,qpEnvelope,1,1,0.000743138,300,7,0
3,box,12,qpEnvelope,1,1,0.00723867,3292,26,0
3,box,13,qpEnvelope,1,1,0.00265423,1122,13,0
3,box,14,qpEnvelope,1,1,0.000180696,65,7,0
3,box,15,qpEnvelope,1,1,0.00262302,1196,14,0
3,box,16,qpEnvelope,1,1,0.000444137,174,10,0
3,box,17,qpEnvelope,1,1,0.000602211,233,7,0
3,box,18,qpEnvelope,1,1,0.00994842,4311,32,0
3,box,19,qpEnvelope,1,1,0.00413614,1878,20,0
3,box,20,qpEnvelope,1,1,0.000847244,372,8,0
3,table_pick,1,qpEnvelope,1,1,0.00103516,440,10,0
3,table_pick,2,qpEnvelope,0,0,0,0,0,1
3,table_pick,3,qpEnvelope,1,1,0.00162294,668,12,0
3,table_pick,4,qpEnvelope,0,0,0,0,0,1
3,table_pick,5,qpEnvelope,0,0,0,0,0,1
3,table_pick,6,qpEnvelope,0,0,0,0,0,1
3,table_pick,7,qpEnvelope,0,0,0,0,0,1
3,table_pick,8,qpEnvelope,1,1,0.000185362,66,6,0
3,table_pick,9,qpEnvelope,0,0,0,0,0,1
3,table_pick,10,qpEnvelope,1,1,0.000504432,212,7,0
3,table_pick,11,qpEnvelope,1,1,0.000553973,223,8,0
3,table_pick,12,qpEnvelope,1,1,0.000367009,128,9,0
3,table_pick,13,qpEnvelope,1,1,0.00178185,780,11,0
3,table_pick,14,qpEnvelope,0,0,0,0,0,1
3,table_pick,15,qpEnvelope,1,1,0.000466012,177,8,0
3,table_pick,16,qpEnvelope,1,1,0.000253274,86,6,0
3,table_pick,17,qpEnvelope,0,0,0,0,0,1
3,table_pick,18,qpEnvelope,0,0,0,0,0,1
3,table_pick,19,qpEnvelope,1,1,0.00115162,487,10,0
3,table_pick,20,qpEnvelope,1,1,0.000178328,49,6,0
3,cage,1,qpEnvelope,1,1,0.0244703,10091,70,0
3,cage,2,qpEnvelope,1,1,0.0677185,28703,158,0
3,cage,3,qpEnvelope,1,1,0.12954,53809,248,0
3,cage,4,qpEnvelope,1,1,0.0527832,21769,130,0
3,cage,5,qpEnvelope,1,1,0.058936,24801,148,0
3,cage,6,qpEnvelope,1,1,0.110117,45628,229,0
3,cage,7,qpEnvelope,1,1,0.176369,74185,334,0
3,cage,8,qpEnvelope,1,1,0.186935,77103,338,0
3,cage,9,qpEnvelope,1,1,0.131474,55435,286,0
3,cage,10,qpEnvelope,1,1,0.123206,52001,261,0
3,cage,11,qpEnvelope,1,1,0.170366,70732,335,0
3,cage,12,qpEnvelope,1,1,0.0850232,35592,204,0
3,cage,13,qpEnvelope,1,1,0.107066,44204,243,0
3,cage,14,qpEnvelope,1,1,0.0471276,20278,114,0
3,cage,15,qpEnvelope,1,1,0.0557077,23966,146,0
3,cage,16,qpEnvelope,1,1,0.110813,45447,216,0
3,cage,17,qpEnvelope,1,1,0.189334,78879,334,0
3,cage,18,qpEnvelope,1,1,0.142095,59635,296,0
3,cage,19,qpEnvelope,1,1,0.14331,60982,286,0
3,cage,20,qpEnvelope,1,1,0.205675,87631,386,0
