seed,scene,problem,method,eligible,solved,seconds,samples,vertices,skipped
3,bookshelf_tall,40,qpAdaptive,1,1,0.089973,18019,154,0
3,bookshelf_tall,40,qpFreeGate,1,1,0.0409334,35653,517,0
3,bookshelf_tall,40,qpEnvelope,1,1,0.127721,24609,199,0
3,bookshelf_tall,41,isSafe,1,1,0.00258175,2973,17,0
3,bookshelf_tall,41,qpFixed,1,1,0.0407353,9771,94,0
3,bookshelf_tall,41,qpAdaptive,1,1,0.0423906,8896,91,0
3,bookshelf_tall,41,qpFreeGate,1,1,0.00921956,7972,116,0
3,bookshelf_tall,41,qpEnvelope,1,1,0.0350617,7140,83,0
3,bookshelf_tall,42,isSafe,1,1,0.0062971,7180,37,0
3,bookshelf_tall,42,qpFixed,1,1,0.050415,11766,100,0
3,bookshelf_tall,42,qpAdaptive,1,1,0.0334425,7099,83,0
3,bookshelf_tall,42,qpFreeGate,1,1,0.00968281,8297,133,0
3,bookshelf_tall,42,qpEnvelope,1,1,0.026078,5298,60,0
3,bookshelf_tall,46,isSafe,0,0,0,0,0,1
3,bookshelf_tall,46,qpFixed,0,0,0,0,0,1
3,bookshelf_tall,46,qpAdaptive,0,0,0,0,0,1
3,bookshelf_tall,46,qpFreeGate,0,0,0,0,0,1
3,bookshelf_tall,46,qpEnvelope,0,0,0,0,0,1
3,bookshelf_tall,47,isSafe,1,1,0.00474862,5480,29,0
3,bookshelf_tall,47,qpFixed,1,1,0.0759286,18115,175,0
3,bookshelf_tall,47,qpAdaptive,1,1,0.03309,7168,83,0
3,bookshelf_tall,47,qpFreeGate,1,1,0.0104323,9051,140,0
3,bookshelf_tall,47,qpEnvelope,1,1,0.0234461,4866,59,0
3,bookshelf_thin,2,isSafe,0,0,0,0,0,1
3,bookshelf_thin,2,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,2,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,2,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,2,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,3,isSafe,0,0,0,0,0,1
3,bookshelf_thin,3,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,3,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,3,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,3,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,8,isSafe,0,0,0,0,0,1
3,bookshelf_thin,8,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,8,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,8,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,8,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,9,isSafe,0,0,0,0,0,1
3,bookshelf_thin,9,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,9,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,9,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,9,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,12,isSafe,0,0,0,0,0,1
3,bookshelf_thin,12,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,12,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,12,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,12,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,13,isSafe,0,0,0,0,0,1
3,bookshelf_thin,13,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,13,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,13,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,13,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,14,isSafe,0,0,0,0,0,1
3,bookshelf_thin,14,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,14,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,14,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,14,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,16,isSafe,0,0,0,0,0,1
3,bookshelf_thin,16,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,16,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,16,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,16,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,17,isSafe,0,0,0,0,0,1
3,bookshelf_thin,17,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,17,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,17,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,17,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,18,isSafe,1,1,0.00341516,3916,22,0
3,bookshelf_thin,18,qpFixed,1,1,0.0252106,5964,76,0
3,bookshelf_thin,18,qpAdaptive,1,1,0.00554724,1151,27,0
3,bookshelf_thin,18,qpFreeGate,1,1,0.0101144,8989,148,0
3,bookshelf_thin,18,qpEnvelope,1,1,0.00878163,1795,40,0
3,bookshelf_thin,19,isSafe,0,0,0,0,0,1
3,bookshelf_thin,19,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,19,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,19,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,19,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,20,isSafe,1,1,0.00136817,1534,10,0
3,bookshelf_thin,20,qpFixed,1,1,0.0144329,3521,41,0
3,bookshelf_thin,20,qpAdaptive,1,1,0.0124223,2620,32,0
3,bookshelf_thin,20,qpFreeGate,1,1,0.0217898,19723,329,0
3,bookshelf_thin,20,qpEnvelope,1,1,0.0127628,2563,32,0
3,bookshelf_thin,21,isSafe,0,0,0,0,0,1
3,bookshelf_thin,21,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,21,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,21,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,21,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,22,isSafe,0,0,0,0,0,1
3,bookshelf_thin,22,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,22,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,22,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,22,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,23,isSafe,0,0,0,0,0,1
3,bookshelf_thin,23,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,23,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,23,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,23,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,25,isSafe,0,0,0,0,0,1
3,bookshelf_thin,25,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,25,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,25,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,25,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,27,isSafe,0,0,0,0,0,1
3,bookshelf_thin,27,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,27,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,27,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,27,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,28,isSafe,1,1,0.005236,5983,31,0
3,bookshelf_thin,28,qpFixed,1,1,0.00333386,917,24,0
3,bookshelf_thin,28,qpAdaptive,1,1,0.00982283,2093,42,0
3,bookshelf_thin,28,qpFreeGate,1,1,0.00741876,6696,105,0
3,bookshelf_thin,28,qpEnvelope,1,1,0.0103,2068,38,0
3,bookshelf_thin,29,isSafe,0,0,0,0,0,1
3,bookshelf_thin,29,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,29,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,29,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,29,qpEnvelope,0,0,0,0,0,1
3,bookshelf_thin,30,isSafe,0,0,0,0,0,1
3,bookshelf_thin,30,qpFixed,0,0,0,0,0,1
3,bookshelf_thin,30,qpAdaptive,0,0,0,0,0,1
3,bookshelf_thin,30,qpFreeGate,0,0,0,0,0,1
3,bookshelf_thin,30,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,2,isSafe,1,1,0.00215212,2468,15,0
3,table_under_pick,2,qpFixed,1,1,0.00777996,1962,28,0
3,table_under_pick,2,qpAdaptive,1,1,0.00576304,1291,21,0
3,table_under_pick,2,qpFreeGate,1,1,0.00529009,4637,83,0
3,table_under_pick,2,qpEnvelope,1,1,0.00242584,499,13,0
3,table_under_pick,3,isSafe,1,1,0.00234581,2692,16,0
3,table_under_pick,3,qpFixed,1,1,0.0119087,3113,49,0
3,table_under_pick,3,qpAdaptive,1,1,0.00982495,2148,49,0
3,table_under_pick,3,qpFreeGate,1,1,0.00881453,7957,149,0
3,table_under_pick,3,qpEnvelope,1,1,0.0082058,1705,37,0
3,table_under_pick,4,isSafe,0,0,0,0,0,1
3,table_under_pick,4,qpFixed,0,0,0,0,0,1
3,table_under_pick,4,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,4,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,4,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,7,isSafe,1,1,0.00386327,4448,24,0
3,table_under_pick,7,qpFixed,1,1,0.0153517,3757,42,0
3,table_under_pick,7,qpAdaptive,1,1,0.016388,3507,39,0
3,table_under_pick,7,qpFreeGate,1,1,0.00725277,6376,108,0
3,table_under_pick,7,qpEnvelope,1,1,0.0158298,3319,37,0
3,table_under_pick,8,isSafe,0,0,0,0,0,1
3,table_under_pick,8,qpFixed,0,0,0,0,0,1
3,table_under_pick,8,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,8,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,8,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,10,isSafe,1,1,0.00233137,2628,15,0
3,table_under_pick,10,qpFixed,1,1,0.0974987,23745,244,0
3,table_under_pick,10,qpAdaptive,1,1,0.0174348,3778,48,0
3,table_under_pick,10,qpFreeGate,1,1,0.0102265,8763,127,0
3,table_under_pick,10,qpEnvelope,1,1,0.0101039,2055,29,0
3,table_under_pick,13,isSafe,0,0,0,0,0,1
3,table_under_pick,13,qpFixed,0,0,0,0,0,1
3,table_under_pick,13,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,13,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,13,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,14,isSafe,1,1,0.00338581,3825,21,0
3,table_under_pick,14,qpFixed,1,1,0.0364732,8611,93,0
3,table_under_pick,14,qpAdaptive,1,1,0.0324592,6856,76,0
3,table_under_pick,14,qpFreeGate,1,1,0.00975683,8589,150,0
3,table_under_pick,14,qpEnvelope,1,1,0.0307956,6100,72,0
3,table_under_pick,15,isSafe,0,0,0,0,0,1
3,table_under_pick,15,qpFixed,0,0,0,0,0,1
3,table_under_pick,15,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,15,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,15,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,16,isSafe,0,0,0,0,0,1
3,table_under_pick,16,qpFixed,0,0,0,0,0,1
3,table_under_pick,16,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,16,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,16,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,18,isSafe,0,0,0,0,0,1
3,table_under_pick,18,qpFixed,0,0,0,0,0,1
3,table_under_pick,18,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,18,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,18,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,20,isSafe,1,1,0.00625001,7095,37,0
3,table_under_pick,20,qpFixed,1,1,0.00599506,1432,21,0
3,table_under_pick,20,qpAdaptive,1,1,0.00635324,1363,22,0
3,table_under_pick,20,qpFreeGate,1,1,0.00552202,4983,93,0
3,table_under_pick,20,qpEnvelope,1,1,0.00624203,1300,21,0
3,table_under_pick,22,isSafe,1,1,0.00658758,7547,39,0
3,table_under_pick,22,qpFixed,1,1,0.045741,11349,123,0
3,table_under_pick,22,qpAdaptive,1,1,0.00958815,2095,37,0
3,table_under_pick,22,qpFreeGate,1,1,0.0110838,9567,150,0
3,table_under_pick,22,qpEnvelope,1,1,0.00912164,1875,36,0
3,table_under_pick,23,isSafe,0,0,0,0,0,1
3,table_under_pick,23,qpFixed,0,0,0,0,0,1
3,table_under_pick,23,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,23,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,23,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,24,isSafe,0,0,0,0,0,1
3,table_under_pick,24,qpFixed,0,0,0,0,0,1
3,table_under_pick,24,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,24,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,24,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,25,isSafe,0,0,0,0,0,1
3,table_under_pick,25,qpFixed,0,0,0,0,0,1
3,table_under_pick,25,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,25,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,25,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,26,isSafe,1,1,0.00354846,4004,22,0
3,table_under_pick,26,qpFixed,1,1,0.0123676,3353,48,0
3,table_under_pick,26,qpAdaptive,1,1,0.00909767,1968,34,0
3,table_under_pick,26,qpFreeGate,1,1,0.00411802,3668,59,0
3,table_under_pick,26,qpEnvelope,1,1,0.00878982,1837,34,0
3,table_under_pick,30,isSafe,0,0,0,0,0,1
3,table_under_pick,30,qpFixed,0,0,0,0,0,1
3,table_under_pick,30,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,30,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,30,qpEnvelope,0,0,0,0,0,1
3,table_under_pick,31,isSafe,1,1,0.00434129,4916,27,0
3,table_under_pick,31,qpFixed,1,1,0.0919042,22690,251,0
3,table_under_pick,31,qpAdaptive,1,1,0.0183787,4007,62,0
3,table_under_pick,31,qpFreeGate,1,1,0.0154945,13499,198,0
3,table_under_pick,31,qpEnvelope,1,1,0.0221549,4495,76,0
3,table_under_pick,32,isSafe,0,0,0,0,0,1
3,table_under_pick,32,qpFixed,0,0,0,0,0,1
3,table_under_pick,32,qpAdaptive,0,0,0,0,0,1
3,table_under_pick,32,qpFreeGate,0,0,0,0,0,1
3,table_under_pick,32,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,1,isSafe,0,0,0,0,0,1
3,bookshelf_small,1,qpFixed,0,0,0,0,0,1
3,bookshelf_small,1,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,1,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,1,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,3,isSafe,1,1,0.0764682,86456,404,0
3,bookshelf_small,3,qpFixed,1,1,0.058977,14267,162,0
3,bookshelf_small,3,qpAdaptive,1,1,0.0309663,6480,92,0
3,bookshelf_small,3,qpFreeGate,1,1,0.0274631,24170,377,0
3,bookshelf_small,3,qpEnvelope,1,1,0.00944478,1877,41,0
3,bookshelf_small,5,isSafe,0,0,0,0,0,1
3,bookshelf_small,5,qpFixed,0,0,0,0,0,1
3,bookshelf_small,5,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,5,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,5,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,6,isSafe,0,0,0,0,0,1
3,bookshelf_small,6,qpFixed,0,0,0,0,0,1
3,bookshelf_small,6,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,6,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,6,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,7,isSafe,1,1,0.00457677,5204,28,0
3,bookshelf_small,7,qpFixed,1,1,0.0350981,8306,87,0
3,bookshelf_small,7,qpAdaptive,1,1,0.00685725,1481,33,0
3,bookshelf_small,7,qpFreeGate,1,1,0.0383158,33113,452,0
3,bookshelf_small,7,qpEnvelope,1,1,0.00675446,1407,39,0
3,bookshelf_small,8,isSafe,0,0,0,0,0,1
3,bookshelf_small,8,qpFixed,0,0,0,0,0,1
3,bookshelf_small,8,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,8,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,8,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,13,isSafe,1,1,0.0198546,22495,109,0
3,bookshelf_small,13,qpFixed,1,1,0.0967057,22478,196,0
3,bookshelf_small,13,qpAdaptive,1,1,0.164722,33846,272,0
3,bookshelf_small,13,qpFreeGate,1,1,0.0100801,9098,150,0
3,bookshelf_small,13,qpEnvelope,1,1,0.180192,36048,295,0
3,bookshelf_small,14,isSafe,1,1,0.00108449,1229,9,0
3,bookshelf_small,14,qpFixed,1,1,0.00266881,783,21,0
3,bookshelf_small,14,qpAdaptive,1,1,0.000579585,145,9,0
3,bookshelf_small,14,qpFreeGate,1,1,0.00124643,1162,29,0
3,bookshelf_small,14,qpEnvelope,1,1,0.000415635,73,8,0
3,bookshelf_small,17,isSafe,1,1,0.00285619,3270,18,0
3,bookshelf_small,17,qpFixed,1,1,0.00816704,2089,43,0
3,bookshelf_small,17,qpAdaptive,1,1,0.00316877,688,19,0
3,bookshelf_small,17,qpFreeGate,1,1,0.00158962,1512,37,0
3,bookshelf_small,17,qpEnvelope,1,1,0.00304476,634,18,0
3,bookshelf_small,18,isSafe,0,0,0,0,0,1
3,bookshelf_small,18,qpFixed,0,0,0,0,0,1
3,bookshelf_small,18,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,18,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,18,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,20,isSafe,1,1,0.00341728,3907,22,0
3,bookshelf_small,20,qpFixed,1,1,0.00936892,2254,35,0
3,bookshelf_small,20,qpAdaptive,1,1,0.00873161,1864,29,0
3,bookshelf_small,20,qpFreeGate,1,1,0.00846425,7276,120,0
3,bookshelf_small,20,qpEnvelope,1,1,0.00848412,1728,26,0
3,bookshelf_small,21,isSafe,1,1,0.000913159,1018,8,0
3,bookshelf_small,21,qpFixed,1,1,0.00540429,1538,28,0
3,bookshelf_small,21,qpAdaptive,1,1,0.000514335,123,8,0
3,bookshelf_small,21,qpFreeGate,1,1,0.00154386,1326,27,0
3,bookshelf_small,21,qpEnvelope,1,1,0.00041942,75,8,0
3,bookshelf_small,23,isSafe,0,0,0,0,0,1
3,bookshelf_small,23,qpFixed,0,0,0,0,0,1
3,bookshelf_small,23,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,23,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,23,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,24,isSafe,0,0,0,0,0,1
3,bookshelf_small,24,qpFixed,0,0,0,0,0,1
3,bookshelf_small,24,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,24,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,24,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,25,isSafe,0,0,0,0,0,1
3,bookshelf_small,25,qpFixed,0,0,0,0,0,1
3,bookshelf_small,25,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,25,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,25,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,27,isSafe,0,0,0,0,0,1
3,bookshelf_small,27,qpFixed,0,0,0,0,0,1
3,bookshelf_small,27,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,27,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,27,qpEnvelope,0,0,0,0,0,1
3,bookshelf_small,28,isSafe,1,1,0.00762132,8729,45,0
3,bookshelf_small,28,qpFixed,1,1,0.0423741,10070,97,0
3,bookshelf_small,28,qpAdaptive,1,1,0.0456595,9678,123,0
3,bookshelf_small,28,qpFreeGate,1,1,0.00977289,8479,121,0
3,bookshelf_small,28,qpEnvelope,1,1,0.0440822,8932,109,0
3,bookshelf_small,29,isSafe,1,1,0.00656559,7568,39,0
3,bookshelf_small,29,qpFixed,1,1,0.00630067,1703,34,0
3,bookshelf_small,29,qpAdaptive,1,1,0.0026961,605,14,0
3,bookshelf_small,29,qpFreeGate,1,1,0.00455109,4249,79,0
3,bookshelf_small,29,qpEnvelope,1,1,0.00257812,501,18,0
3,bookshelf_small,31,isSafe,1,1,0.00783946,9021,46,0
3,bookshelf_small,31,qpFixed,1,1,0.0133177,3300,50,0
3,bookshelf_small,31,qpAdaptive,1,1,0.0282563,6149,81,0
3,bookshelf_small,31,qpFreeGate,1,1,0.0175967,15298,240,0
3,bookshelf_small,31,qpEnvelope,1,1,0.0261605,5378,72,0
3,bookshelf_small,34,isSafe,0,0,0,0,0,1
3,bookshelf_small,34,qpFixed,0,0,0,0,0,1
3,bookshelf_small,34,qpAdaptive,0,0,0,0,0,1
3,bookshelf_small,34,qpFreeGate,0,0,0,0,0,1
3,bookshelf_small,34,qpEnvelope,0,0,0,0,0,1
3,box,1,isSafe,1,1,0.0105135,11967,61,0
3,box,1,qpFixed,1,1,0.0659822,15643,171,0
3,box,1,qpAdaptive,1,1,0.0352024,7400,96,0
3,box,1,qpFreeGate,1,1,0.0109534,9537,154,0
3,box,1,qpEnvelope,1,1,0.0313793,6360,96,0
3,box,2,isSafe,1,1,0.010795,12245,62,0
3,box,2,qpFixed,1,1,0.024973,6058,81,0
3,box,2,qpAdaptive,1,1,0.0317604,6902,85,0
3,box,2,qpFreeGate,1,1,0.00927266,8049,133,0
3,box,2,qpEnvelope,1,1,0.0104149,2079,44,0
3,box,3,isSafe,1,1,0.00356586,4069,22,0
3,box,3,qpFixed,1,1,0.0168171,4322,61,0
3,box,3,qpAdaptive,1,1,0.0133518,2975,45,0
3,box,3,qpFreeGate,1,1,0.00999278,8581,133,0
3,box,3,qpEnvelope,1,1,0.0134711,2845,45,0
3,box,4,isSafe,1,1,0.00407308,4617,25,0
3,box,4,qpFixed,1,1,0.0236822,5936,83,0
3,box,4,qpAdaptive,1,1,0.0230952,4971,67,0
3,box,4,qpFreeGate,1,1,0.00412918,3644,57,0
3,box,4,qpEnvelope,1,1,0.00397151,799,15,0
3,box,5,isSafe,1,1,0.00117511,1333,9,0
3,box,5,qpFixed,1,1,0.0298807,7235,97,0
3,box,5,qpAdaptive,1,1,0.00769566,1682,36,0
3,box,5,qpFreeGate,1,1,0.00409605,3595,62,0
3,box,5,qpEnvelope,1,1,0.0153113,3049,59,0
3,box,6,isSafe,1,1,0.00449997,5112,27,0
3,box,6,qpFixed,1,1,0.0190439,4730,64,0
3,box,6,qpAdaptive,1,1,0.00793976,1687,32,0
3,box,6,qpFreeGate,1,1,0.0043514,3853,73,0
3,box,6,qpEnvelope,1,1,0.00776125,1549,35,0
3,box,7,isSafe,1,1,0.0020265,2338,14,0
3,box,7,qpFixed,1,1,0.123297,29123,269,0
3,box,7,qpAdaptive,1,1,0.00344391,764,20,0
3,box,7,qpFreeGate,1,1,0.0265375,23141,344,0
3,box,7,qpEnvelope,1,1,0.00304691,619,19,0
3,box,8,isSafe,1,1,0.00710815,8101,42,0
3,box,8,qpFixed,1,1,0.0402599,9713,129,0
3,box,8,qpAdaptive,1,1,0.0387244,8135,100,0
3,box,8,qpFreeGate,1,1,0.0245038,20471,287,0
3,box,8,qpEnvelope,1,1,0.00693771,1443,25,0
3,box,9,isSafe,1,1,0.00237334,2671,15,0
3,box,9,qpFixed,1,1,0.0204671,5058,68,0
3,box,9,qpAdaptive,1,1,0.00803108,1772,30,0
3,box,9,qpFreeGate,1,1,0.00620489,5379,86,0
3,box,9,qpEnvelope,1,1,0.00573974,1183,23,0
3,box,10,isSafe,1,1,0.00819138,9355,48,0
3,box,10,qpFixed,1,1,0.0320322,8118,100,0
3,box,10,qpAdaptive,1,1,0.0166054,3557,50,0
3,box,10,qpFreeGate,1,1,0.012201,10575,169,0
3,box,10,qpEnvelope,1,1,0.0116708,2402,42,0
3,box,11,isSafe,1,1,0.00387502,4403,24,0
3,box,11,qpFixed,1,1,0.0101556,2745,35,0
3,box,11,qpAdaptive,1,1,0.0182797,3829,54,0
3,box,11,qpFreeGate,1,1,0.00326076,2870,41,0
3,box,11,qpEnvelope,1,1,0.00389261,804,22,0
3,box,12,isSafe,1,1,0.00160759,1842,12,0
3,box,12,qpFixed,1,1,0.0287232,7246,88,0
3,box,12,qpAdaptive,1,1,0.00835726,1834,35,0
3,box,12,qpFreeGate,1,1,0.0104868,8949,146,0
3,box,12,qpEnvelope,1,1,0.0107061,2185,43,0
3,box,13,isSafe,1,1,0.00187726,2117,13,0
3,box,13,qpFixed,1,1,0.0162155,4012,51,0
3,box,13,qpAdaptive,1,1,0.00645025,1372,28,0
3,box,13,qpFreeGate,1,1,0.0116119,9959,165,0
3,box,13,qpEnvelope,1,1,0.0105371,2135,47,0
3,box,14,isSafe,1,1,0.000795037,907,7,0
3,box,14,qpFixed,1,1,0.00399763,1104,22,0
3,box,14,qpAdaptive,1,1,0.00042636,110,8,0
3,box,14,qpFreeGate,1,1,0.000973128,885,20,0
3,box,14,qpEnvelope,1,1,0.000343226,64,7,0
3,box,15,isSafe,1,1,0.00174164,1949,12,0
3,box,15,qpFixed,1,1,0.0112545,3028,46,0
3,box,15,qpAdaptive,1,1,0.0065682,1453,32,0
3,box,15,qpFreeGate,1,1,0.0042822,3804,65,0
3,box,15,qpEnvelope,1,1,0.00663688,1391,33,0
3,box,16,isSafe,1,1,0.0125061,14169,70,0
3,box,16,qpFixed,1,1,0.00475069,1281,37,0
3,box,16,qpAdaptive,1,1,0.00316001,666,25,0
3,box,16,qpFreeGate,1,1,0.0148621,13492,240,0
3,box,16,qpEnvelope,1,1,0.00295533,579,18,0
3,box,17,isSafe,1,1,0.00269715,3066,18,0
3,box,17,qpFixed,1,1,0.0150714,3817,51,0
3,box,17,qpAdaptive,1,1,0.0068606,1499,30,0
3,box,17,qpFreeGate,1,1,0.00299608,2610,46,0
3,box,17,qpEnvelope,1,1,0.00742343,1532,28,0
3,box,18,isSafe,1,1,0.00862646,9879,50,0
3,box,18,qpFixed,1,1,0.0526207,12500,140,0
3,box,18,qpAdaptive,1,1,0.0193176,4095,55,0
3,box,18,qpFreeGate,1,1,0.0195826,17466,252,0
3,box,18,qpEnvelope,1,1,0.0258422,5341,74,0
3,box,19,isSafe,1,1,0.0025796,2906,17,0
3,box,19,qpFixed,1,1,0.0154678,4023,51,0
3,box,19,qpAdaptive,1,1,0.00932526,2011,33,0
3,box,19,qpFreeGate,1,1,0.00362713,3212,51,0
3,box,19,qpEnvelope,1,1,0.0100054,2088,36,0
3,box,20,isSafe,1,1,0.00329352,3764,21,0
3,box,20,qpFixed,1,1,0.0107699,2745,43,0
3,box,20,qpAdaptive,1,1,0.00775708,1683,29,0
3,box,20,qpFreeGate,1,1,0.00752471,6770,109,0
3,box,20,qpEnvelope,1,1,0.00789826,1641,29,0
3,table_pick,1,isSafe,1,1,0.00639471,7322,38,0
3,table_pick,1,qpFixed,1,1,0.0101028,2657,37,0
3,table_pick,1,qpAdaptive,1,1,0.0105266,2187,34,0
3,table_pick,1,qpFreeGate,1,1,0.0119325,11003,214,0
3,table_pick,1,qpEnvelope,1,1,0.015514,3088,49,0
3,table_pick,2,isSafe,0,0,0,0,0,1
3,table_pick,2,qpFixed,0,0,0,0,0,1
3,table_pick,2,qpAdaptive,0,0,0,0,0,1
3,table_pick,2,qpFreeGate,0,0,0,0,0,1
3,table_pick,2,qpEnvelope,0,0,0,0,0,1
